user_id,retweet_count,text
26306229,2,RT @ScottyMCSS: Donald Trump's Real Ambition https://t.co/NgZocwzZOa #science
733930692,0,¡Hermano de Presidente de Estados Unidos votará por Donald Trump! https://t.co/GXsQd840yt
1350584216,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
1910754715,164,"RT @jurneesmollett: All the amazing Bernie Sanders supporters, this is a must read: ""Stopping Trump is a national emergency"" https://t.co/z…"
429468186,4,"RT @Mike_USPatriot: Go Figure! Donald Trump raves about Michelle Obama’s speech at DNC , but Cruz is the bad guy https://t.co/KJnMZWAST3"
2257159759,0,Donald Trump literally what the fuck are you saying right now
884311340,7,"RT @PMgeezer: Every terror attack moves Donald Trump closer to an election victory.  The people trust Trump to keep them safe! 
#MakeAmeric…"
71275340,333,RT @mitchellvii: BREAKING. Hillary Clinton Steals Donald Trump's Economic Policy | RedState https://t.co/Atp3dGE3iI
718718810442739712,86,"RT @RpAphmau: RT for @_Aphmau_ 
Like for Donald Trump https://t.co/tT3izRkuT1"
302091866,9,"RT @TenMinPod: NEW TMP! @TommyBlacha &amp; @chadkultgen have a few beers with Donny because he's a chill bro. ""Donald Trump Gets Drunk"" https:/…"
504882943,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
928581,41,"RT @monteiro: I could give a fuck if Hillary used a shared AOL family email account, I am not going to let Donald Trump become president."
4294596374,200,RT @hautedamn: Donald Trump watching the #DemsInPhilly: https://t.co/gdA3zl6pmF
57388879,275,"RT @FranklinFoer: Donald Trump Jr: ""Russians make up a pretty disproportionate cross-section of a lot of our assets."" https://t.co/yX3WPNsm…"
3240523526,2,RT @stevej132: #BlackDNCResistance we are going to make america rich again..-donald j.trump
4856285775,369,"RT @DanScavino: Facebook &amp; Twitter Mentions between 1/1/16 &amp; 7/21/16
Donald Trump 129,700,000 
Hillary Clinton 37,300,000
@Adweek https://t…"
529902246,6317,"RT @_Makada_: I'm voting for Donald Trump for POTUS, no more career politicians!!!#TRUMP2016 #MakeAmericaGreatAgain #TrumpTrain https://t.c…"
109349726,0,"Mary Anastasia O'Grady: ""El proteccionismo es parte de la demagogia populista y sólo empobrecerá a la clase media"" https://t.co/57Gul55WWJ"
613137348,0,https://t.co/qZzXjuH5Ur
1091031194,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
85937503,275,"RT @FranklinFoer: Donald Trump Jr: ""Russians make up a pretty disproportionate cross-section of a lot of our assets."" https://t.co/yX3WPNsm…"
4660013206,6,RT @cmrose999: WATCH: Donald Trump posts BRUTAL new video attacking Hillary Clinton using Barack Obama’s own words https://t.co/3AKnfLBPDy…
596090836,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
3154759511,857,"RT @orDonaldTrump: Wake Flocka or Donald Trump? 

Retweet for Flocka
Like for Trump https://t.co/0zP88Id6nk"
2815806275,18272,"RT @HillaryClinton: This is real—Donald Trump just accepted the @GOP nomination.

RT if you agree: We can't let him become president. https…"
1023249631,453,RT @CNN: Elizabeth Banks imitates Donald Trump's entrance at the Republican convention https://t.co/DD7sJjbmti #DemsInPhilly https://t.co/l…
166366056,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
17162514,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
20422158,1,"RT @laynier: Before the DNC hack, Russian internet trolls were being hired to pose as pro-Trump Americans.  https://t.co/2QX0feGjuR"
1320741330,128,"RT @intlspectator: PREDICTION: Next President of United States chances

Hillary Clinton: 55%
Donald Trump: 45% https://t.co/iOXKWsOX9T"
183338655,0,"KING: To stop Donald Trump, I’ll be voting for Hillary Clinton https://t.co/nk83flqnab"
288141632,469,"RT @DannyEFreeman: ""It is easy to boo, but it is harder to look your kids in the face who would be living under a Donald Trump presidency,""…"
3609515654,0,@CNN What happens wen you're jealous that Donald Trump does presidential better than Obama.
855809970,857,"RT @orDonaldTrump: Wake Flocka or Donald Trump? 

Retweet for Flocka
Like for Trump https://t.co/0zP88Id6nk"
1546516730,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
2581489632,453,RT @CNN: Elizabeth Banks imitates Donald Trump's entrance at the Republican convention https://t.co/DD7sJjbmti #DemsInPhilly https://t.co/l…
325993842,29,"RT @THR: #DemsInPhilly's @ElizabethBanks on Trump: ""Out-of-touch reality star who wears insane wigs"" https://t.co/THRBwS6KWN https://t.co/h…"
123053456,0,"I hate you woman, I also hate Donald Trump... So don't take it personally  https://t.co/HTvXwnv7dw"
378203878,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
528974400,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
3754244655,575,"RT @NYDailyNews: .@ShaunKing: To stop Donald Trump, I’ll be voting for Hillary Clinton — and you should too https://t.co/o8lRVN7vZg https:/…"
3113652247,1,RT @LindaLeeJones11: Good morning! It's a great day to support Donald Trump and it's a great day to #MakeAmericaGreatAgain
32464347,2,"RT @freddier: House of Cards es un documental.
La probabilidad que Donald Trump gane nunca fue tan alta. https://t.co/fB5ZuPTh16"
398894811,7,RT @DailyCaller: Celebrities Sign Pledge To Stop Donald Trump https://t.co/zsrM9Ia3Fh https://t.co/eslsWyJOa3
937682474,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
103167711,0,The Daily 202: Michelle Obama is the Democrats’ best weapon against Donald Trump - The Washington Post https://t.co/7EdNVx6mVU
778341348,1,"RT @DavidCloudLAT: An epic, head-spinning deep dive into Trump's ever changing policy proposals. https://t.co/WmxF5Xr8j8"
227301334,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
15253950,33,RT @CNBCnow: Actress Elizabeth Banks mocks Donald Trump's RNC entrance. #DemConvention https://t.co/caJJc33SLt
2557309837,88,"RT @THR: Elizabeth Banks Impersonates, Takes Jabs at Donald Trump at DNC https://t.co/AVgjcdejUr #DemsinPhilly https://t.co/3A818oz4I6"
725657923511312385,1448,"RT @ThePatriot143: Leadership: Donald Trump Calls to Thank Cleveland Police Chief and Officers for Keeping RNC Convention Safe #MAGA
https:…"
1078188086,0,Trump's ghostwriter who spent 18 months with him says he's a sociopath and might let nukes fly https://t.co/gw2AFJzEPz /1  @thehill
16291072,1403,"RT @kumailn: Think of any situation. Birthday, flat tire, anything. Now add Donald Trump. Be honest. The situation is now worse. Imagine 4…"
37906552,2,RT @DailyCaller: The Internet Had A Lot Of Fun Photoshopping This Picture Of Baby Donald Trump [PHOTOS] https://t.co/cJI6GPO8Hq https://t.c…
122220988,15,"RT @ComplexPop: Khloé Kardashian says she hated 'Celebrity Apprentice,' wanted to tell Trump ""F*ck you."" https://t.co/khqV07YcOU https://t.…"
25514453,0,More than 100 celebrities pledge to work against Donald Trump https://t.co/gC3gQhHcmp
114494345,3,"RT @hrkbenowen: Trump Continues Edging Ahead of Clinton in National Polls 
https://t.co/02Av60qFsA"
795214988,4,RT @EricODaily: The only thing worse than Donald Trump is Frankie Grande
22590877,12,RT @bwerde: You can't make this stuff up. Even the little girl singers who went viral at the Trump rally want to sue him now. https://t.co/…
155581583,2,The arc of the moral universe is long but it bends toward Hillary Clinton and Donald Trump of all people
2832931031,0,Donald Trump Jr. May Be Out Of Luck In Killing More Leopards https://t.co/kXXSPrxvYK
3882358282,163,RT @CNN: Donald Trump knocks Democrats for not mentioning ISIS at the #DemConvention https://t.co/crxZQSw6sI #DemsInPhilly https://t.co/7Fs…
1700923470,299,RT @CNN: Actress @ElizabethBanks parodies Donald Trump's Republican convention entrance https://t.co/mm44t5xU6G #DemsinPhilly https://t.co/…
1852852502,1448,"RT @ThePatriot143: Leadership: Donald Trump Calls to Thank Cleveland Police Chief and Officers for Keeping RNC Convention Safe #MAGA
https:…"
2922437656,4,RT @71djt: Am honoured to support glorious anti-kulak Donald Fredericovich Trump. Together we ride dual carriageway to victory. https://t.c…
788446993,12,RT @CuffsTheLegend: Donald Trump and the Golden State Warriors have something in common: They're both liars
2433471057,1,"RT @debdlund: Poll: No Post-Convention Bounce for Donald Trump
https://t.co/qdW5mIVbre"
1957948550,301,RT @PolitiFact: Did Trump say he hoped for a real estate crash? Yes. https://t.co/4dpddAQn9u #DemsInPhilly
79286813,88,"RT @THR: Elizabeth Banks Impersonates, Takes Jabs at Donald Trump at DNC https://t.co/AVgjcdejUr #DemsinPhilly https://t.co/3A818oz4I6"
4017426442,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
227172703,0,Donald Trump is an alleged rapist and Hillary Clinton is a traitor America sure knows how to pick them
1306470480,9004,RT @Pandamoanimum: This photo of Donald Trump's mum looks like a character in a film about Trump's life where Trump plays all the roles htt…
38506813,34,RT @ksadjadpour: Donald Trump Jr: “We see a lot of money pouring in from Russia.” https://t.co/tHmLL5Te2e https://t.co/J62tXBspDk
704180924272005120,1448,"RT @ThePatriot143: Leadership: Donald Trump Calls to Thank Cleveland Police Chief and Officers for Keeping RNC Convention Safe #MAGA
https:…"
609870951,33,RT @DanaSchwartzzz: Why does Trump think invoicing Mexico for a wall is going to work? If ANYONE knows that people just refuse to pay those…
3579072494,27,RT @sciam: What is the underlying motivation behind virtually everything Trump does? https://t.co/ReTU0UALBX
1453335571,0,"Donald Trump is a Sad excuse of a man.He complains,whines,Lies,Scams,Doesn't pay his bills steals services and doesn't pay 4000 law suits!!!"
1322688308,1,"RT @mikeson30: @PoliticsPeach @PostRacialMyAss
@MardiLovejoy
Read THIS!!

Why Hillary Clinton Is More Dangerous Than Donald Trump

https://…"
712796769751474176,1100,"RT @LindaSuhler: ""Americanism, not globalism, will be our credo.""
Donald J. Trump
July 21, 2016

#TrumpPence16🇺🇸
#AmericaFirst #MAGA https:…"
123017837,453,RT @CNN: Elizabeth Banks imitates Donald Trump's entrance at the Republican convention https://t.co/DD7sJjbmti #DemsInPhilly https://t.co/l…
2739808794,0,"""Whatever you think of Hillary Clinton, under no reasonable assessment is she 'just as bad' as Donald Trump."" https://t.co/WqnDCueJaz"
22595479,0,"KING: To stop Donald Trump, I’ll be voting for Hillary Clinton https://t.co/3Vq9IoDorn"
45251704,40,RT @MGRemmele: Are people aware of Donald Trump's mother's hair?  It explains a lot https://t.co/VwQ67qSdqe
573271561,8,RT @BarryDMill: Hotel fights back after Trump threatens to not pay @CNNPolitics https://t.co/8ob482gQyb
2274150045,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
46368998,17,RT @TPM: Obama puts thumb on scale about Trump's possible ties to Putin https://t.co/2EvhguwRbo https://t.co/EGtaMHd3Cc
631476866,9004,RT @Pandamoanimum: This photo of Donald Trump's mum looks like a character in a film about Trump's life where Trump plays all the roles htt…
184316405,1,RT @RONTHINKblog: Elizabeth Banks Compares Donald Trump to 'Hunger Games' Character at DNC https://t.co/MPz7jgEObD via @thr
2249131152,0,"Trump: I liked Michelle Obama's DNC 2016 speech - ""I thought her delivery was excellent,"" Donald Trump said in ... https://t.co/njVie5iMIw"
796261592,9004,RT @Pandamoanimum: This photo of Donald Trump's mum looks like a character in a film about Trump's life where Trump plays all the roles htt…
1389882727,0,"Elizabeth Banks Makes Donald Trump Entrance At DNC, Accuses GOP Nominee Of Stealing Her ‘Hunger Games’ Act https://t.co/NQtLIhixWw (DH)"
2256090066,215,"RT @HotNewHipHop: Watch Barry O da @POTUS ether Donald Trump with @YG's FDT""

https://t.co/p0rvy9pDCk https://t.co/NwGyeG6Dhe"
112491741,1,RT @TheRealLived: In other news... Donald Trump is exposing idiots for who they are and Hilary has convinced everyone to forget who she is.…
2630238797,0,He/She has more right than fucking Donald Trump to say who should and shouldn't be in this country
2630238797,0,He/She has more right than fucking Donald Trump to say who should and shouldn't be in this country
1186661822,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
1716928279,29,"RT @THR: #DemsInPhilly's @ElizabethBanks on Trump: ""Out-of-touch reality star who wears insane wigs"" https://t.co/THRBwS6KWN https://t.co/h…"
3266123786,431,"RT @PhilBryantMS: We had about 5,000 supporters show up for Donald Trump Jr. today at the Neshoba County Fair. Huge crowd. https://t.co/R4V…"
22107458,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
3013015869,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
89423359,0,https://t.co/5pcRGMx5Yx
740965468127830016,2,RT @AdamsFlaFan: Donald Trump just spoiled Donald Jr.'s fun on running for mayor of New York https://t.co/5PuspLVPBC
1090268744,9004,RT @Pandamoanimum: This photo of Donald Trump's mum looks like a character in a film about Trump's life where Trump plays all the roles htt…
1346019187,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
4921629861,431,"RT @PhilBryantMS: We had about 5,000 supporters show up for Donald Trump Jr. today at the Neshoba County Fair. Huge crowd. https://t.co/R4V…"
972616321,4,"RT @Joe_Schmucc: I'm not telling anyone who to vote for. Hell if you want, abstain. Your call. 

But if you vote for Donald Trump you're fu…"
898152312,164,"RT @jurneesmollett: All the amazing Bernie Sanders supporters, this is a must read: ""Stopping Trump is a national emergency"" https://t.co/z…"
471611566,1729,"RT @Phil_Lewis_: I'm reading Donald Trump's TL and noticed he had something to say about everybody EXCEPT #FLOTUS. 

#DemsInPhilly

 https:…"
131018989,3,"RT @TheWrap: Elizabeth Banks, Democrats Reclaim 'We Are the Champions' From Donald Trump https://t.co/SrlGzA18kJ https://t.co/PFq0u92RPz"
427393794,453,RT @CNN: Elizabeth Banks imitates Donald Trump's entrance at the Republican convention https://t.co/DD7sJjbmti #DemsInPhilly https://t.co/l…
4532581338,299,RT @CNN: Actress @ElizabethBanks parodies Donald Trump's Republican convention entrance https://t.co/mm44t5xU6G #DemsinPhilly https://t.co/…
983827381,0,"""Gordo cara rota...... ¡Boca sucia!""
Mi abuela a Donald Trump"
23236250,9004,RT @Pandamoanimum: This photo of Donald Trump's mum looks like a character in a film about Trump's life where Trump plays all the roles htt…
4046491581,49,RT @FiveThirtyEight: Hillary Clinton and Donald Trump are now equally unpopular: https://t.co/sgTOQeKSvF https://t.co/L6xR7lbTaD
58974661,380,"RT @joshtpm: .@realDonaldTrump You forgot abt this hotel you built in Soho with all the Russian money. here's the link, bro https://t.co/sp…"
3405913271,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
21143053,33,RT @DanaSchwartzzz: Why does Trump think invoicing Mexico for a wall is going to work? If ANYONE knows that people just refuse to pay those…
3307342741,0,why you should NOT vote for Donald trump: https://t.co/CX3qgoVBBq
749022455071518720,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
2506164888,1,"I FW trump..... not Donald, Teanna"
4897965400,0,"Donald Trump Slams Megyn Kelly &amp; Gretchen Carlson For Alleged Sexual...
Via News Break: https://t.co/J15Zq5MMM7 https://t.co/fcK9HhBnB1"
87354908,0,@scrowder do u know how crazy you ppl sound.  i mean you've elected donald trump and self righteous religions nut job for ur candidtse. LOL
714263388877103105,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
164512517,0,Dad of ‘USA Freedom Kids’ Plans to Sue Trump https://t.co/ORRHpUMtW6 *That's sooooo Donald. ICYMI: He doesn't pay his bills.
3494248573,0,NEW INVENTION! 'The Long Donald Trump' is a phone computer for $767
3180677737,3643,RT @DylanGotti: Donald Trump https://t.co/OTZNgtDTBV
745300690524790785,97,RT @theoptionoracle: Good read: Why Trump's bump in the polls is more significant than ever https://t.co/FwbBiawYD3 @appsame #tcot #trump #…
24791596,1,RT @GilSemple: YALL THIS IS DONALD TRUMP REAL MAMA 😂😂😂 https://t.co/AeUbNleziA
34462355,0,"@realDonaldTrump Forgot to tell Donald Jr, it seems. https://t.co/eJzEfcEKwz"
4742581335,0,"Before the DNC hack, Russian internet trolls were being hired to pose as pro-Trump Americans https://t.co/STBdwParYS"
738526948641542146,0,OPINIÓN: ¿Cómo logró .realDonaldTrump   convertirse en una celebridad? https://t.co/bvyi7PKhLp https://t.co/z0SKxj6sbQ
322255207,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
2494110469,454,RT @TheDemocrats: “And he wants to be Commander-in-Chief?” Tim Kaine says what we're all thinking about Donald Trump. https://t.co/egs9iPTe…
1324388550,6705,RT @LolitaDrugs: Michelle Obama put Donald Trump in his place without even mentioning his name https://t.co/oeuikcVzZJ
1279371866,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
2798557658,1,"RT @Rock95Barrie: Words can inspire or destroy...
So what does how Trump answers a question say about him???https://t.co/4vbuakGvFh https:/…"
523951646,40,RT @MGRemmele: Are people aware of Donald Trump's mother's hair?  It explains a lot https://t.co/VwQ67qSdqe
101400537,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
43793642,453,RT @CNN: Elizabeth Banks imitates Donald Trump's entrance at the Republican convention https://t.co/DD7sJjbmti #DemsInPhilly https://t.co/l…
1389882727,0,Elizabeth Banks Compares Donald Trump to 'Hunger Games' Character at DNC https://t.co/Fvu0u0P2lx (THR)
123913587,475,"RT @IBTimes: You don't have to vote for Trump or Clinton. @DrJillStein is an option, too. https://t.co/s36wfebhb6"
4746167475,86,"RT @RpAphmau: RT for @_Aphmau_ 
Like for Donald Trump https://t.co/tT3izRkuT1"
1084817426,1,"""If you want your country to have your own Putin you can vote for Donald Trump"" -Pussy Riot- https://t.co/pL6N7xViSZ https://t.co/cS2bnyTLzJ"
717618631,164,"RT @jurneesmollett: All the amazing Bernie Sanders supporters, this is a must read: ""Stopping Trump is a national emergency"" https://t.co/z…"
260992050,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
26328034,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
19516593,0,@hpsmama @NECN @OCEARCH That's Donald Trump 😆
32257770,53,"RT @albertmohler: My best thoughts after @RNCinCLE are the same as before, as I explain in this short video @baptist21 with @drmoore https:…"
42967418,3,"RT @katiecouric: ""He does not know what he's talking about &amp; he makes outrageous statements that are dangerous"" - @madeleine on Donald Trum…"
22216980,144,RT @JoshMalina: Lincoln had a secretary named Kennedy. Kennedy had a secretary named Lincoln. Donald Trump is a fucking disgrace. Coinciden…
1511844822,0,"If the Election Were Held Today, Donald Trump Would 'Likely' Be the Next President https://t.co/cK5bZHVt0h"
370555308,58,RT @THR: Watch: @ElizabethBanks compare Donald Trump to 'Hunger Games' character at #DemsInPhilly https://t.co/Qfo4TZpOGn https://t.co/fG4r…
2892800601,0,"16 Years Ago, William F. Buckley Wrote This About Donald Trump And It’s Eerily Accurate https://t.co/P2t83mCLWh"
4064744285,763,RT @CitizensFedUp: Charles Manson endorsed Donald Trump for President from San Quentin Prison https://t.co/j3ubFaWeZd https://t.co/FxjOcu2w…
339213222,1403,"RT @kumailn: Think of any situation. Birthday, flat tire, anything. Now add Donald Trump. Be honest. The situation is now worse. Imagine 4…"
35013862,201,RT @BuzzFeedNews: .@ElizabethBanks spoofs Donald Trump's entrance while taking the stage at #DemsInPhilly https://t.co/p2hT5jGtZ4
2207694743,33,RT @dailykos: Donald Trump: Klandestine Kremlin Kandidate https://t.co/olLW0ExZxz
66200030,0,Donald Trump Uses President Obama's Own Words To Explain Why Hillary Is A Monumental Failure https://t.co/mknnqP9N4G
68166416,7,RT @TIMENOUT: Beautiful Trump Supporter Asks Donald Trump How Can We Pray For You! Mus... https://t.co/2Albz9fJCs via @YouTube
342285990,4467,"RT @pattonoswalt: Do the ""Bernie or Bust"" people know the ""Bust"" stands for ""Donald Trump shitting out of his dick on America""? #DemsInPhil…"
21919553,0,"Before the DNC hack, Russian internet trolls were being hired to pose as pro-Trump Americans https://t.co/CUD0Avgty6 via @bi_politics"
2184428881,3,RT @elohimis1: Obama accuses Putin HELPING TRUMP with Democratic Party email hack https://t.co/9bibTaVndY BULLSHIT! WHAT ABOUT THE CONTENT…
132707527,19,RT @brianlogandales: Mark Cuban is firing on all cylinders at Donald Trump right now and I love everything about it.
2414928931,0,@hernandezscott6 Donald Trump is a fake https://t.co/Q8kycBvPuR
4532581338,201,RT @BuzzFeedNews: .@ElizabethBanks spoofs Donald Trump's entrance while taking the stage at #DemsInPhilly https://t.co/p2hT5jGtZ4
14585825,276,"RT @FranklinFoer: Donald Trump Jr: ""Russians make up a pretty disproportionate cross-section of a lot of our assets."" https://t.co/yX3WPNsm…"
10691812,0,"(EW) 'Celebrity Apprentice' alums Clay Aiken, Khloe Kardashian slam Donald Trump https://t.co/168yIl0EwT"
334964468,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
433587038,369,"RT @DanScavino: Facebook &amp; Twitter Mentions between 1/1/16 &amp; 7/21/16
Donald Trump 129,700,000 
Hillary Clinton 37,300,000
@Adweek https://t…"
3305380733,33,RT @DanaSchwartzzz: Why does Trump think invoicing Mexico for a wall is going to work? If ANYONE knows that people just refuse to pay those…
16540192,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
272915121,0,@kathygriffin Donald Trump!
95042365,0,FACT CHECKING PATHOLOGICAL LIAR donald trump https://t.co/jmvaHDQoFM via @YouTube
18297437,42,RT @ChrisMegerian: Donald Trump's first response to Hillary Clinton's official nomination --&gt; https://t.co/Bv73oGGP5O
49800332,18,"RT @SopanDeb: Trump tells @THR that he would think about hiring Roger Ailes for his campaign: 
https://t.co/DOHSiHZrjW https://t.co/f6mvlw5…"
2514808379,0,"About Donald Trump 2016: 

(via someone in FB that IDK who) https://t.co/lvIpqJhFWG"
358233532,34,RT @southernkimmy: Hey Veterans in &amp; Out of Service ! Please Vote For Mr. Donald Trump in November! Remember Benghazi&amp; Tripoli!😡😡😡😡 https:/…
210083095,1,Where are you receiving this information? Donald Trump out here spreading propaganda  https://t.co/AmEXQzkzRk
32779196,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
215701843,1448,"RT @ThePatriot143: Leadership: Donald Trump Calls to Thank Cleveland Police Chief and Officers for Keeping RNC Convention Safe #MAGA
https:…"
73052369,23,RT @Kris_Sacrebleu: Hotel fights back after Trump threatens to not pay @CNNPolitics https://t.co/KsI10LB1Dx #NeverTrump
757997840874385408,3,RT @elohimis1: Obama accuses Putin HELPING TRUMP with Democratic Party email hack https://t.co/9bibTaVndY BULLSHIT! WHAT ABOUT THE CONTENT…
81478236,380,"RT @joshtpm: .@realDonaldTrump You forgot abt this hotel you built in Soho with all the Russian money. here's the link, bro https://t.co/sp…"
4244430135,1663,"RT @orDonaldTrump: Timmy Turner or Donald Trump? 🤔

Retweet for Timmy Turner 
Like for Donald Trump https://t.co/90siUTqB10"
2188714152,1988,RT @AsiaChloeBrown: Prevented her father from killing a violent colonizer. Donald Trump wouldn't be a thing if she minded her business. htt…
3696876676,453,RT @CNN: Elizabeth Banks imitates Donald Trump's entrance at the Republican convention https://t.co/DD7sJjbmti #DemsInPhilly https://t.co/l…
257189512,2872,"RT @marclamonthill: If President Obama misspelled tweets as often as Donald Trump, they'd blame it on Affirmative Action."
4532581338,453,RT @CNN: Elizabeth Banks imitates Donald Trump's entrance at the Republican convention https://t.co/DD7sJjbmti #DemsInPhilly https://t.co/l…
9749012,33,RT @DanaSchwartzzz: Why does Trump think invoicing Mexico for a wall is going to work? If ANYONE knows that people just refuse to pay those…
16304706,0,Wonder why you didn't see the Trump kiddie singers at #RNCinCLE? He screwed them financially - and they're suing https://t.co/D7XN0LCUlu
1834650757,1403,"RT @kumailn: Think of any situation. Birthday, flat tire, anything. Now add Donald Trump. Be honest. The situation is now worse. Imagine 4…"
3004718336,43,"RT @HowardMortman: On the left, Donald Trump ... On the right, Elizabeth Banks https://t.co/CnlqpgHaDd"
79570833,9004,RT @Pandamoanimum: This photo of Donald Trump's mum looks like a character in a film about Trump's life where Trump plays all the roles htt…
2530776284,7,RT @stevej132: #BlackDNCResistance shouldnt american children be dreamers to..-donald j.trump
2530776284,7,RT @stevej132: #BlackDNCResistance shouldnt american children be dreamers to..-donald j.trump
211928501,33,RT @CNBCnow: Actress Elizabeth Banks mocks Donald Trump's RNC entrance. #DemConvention https://t.co/caJJc33SLt
822318182,575,"RT @NYDailyNews: .@ShaunKing: To stop Donald Trump, I’ll be voting for Hillary Clinton — and you should too https://t.co/o8lRVN7vZg https:/…"
3064019904,144,"RT @goldengateblond: Thank you, @ShaunKing ... 'To stop Donald Trump, I'll be voting for Hillary Clinton' https://t.co/fEWSPYBo17 https://t…"
3754839673,14405,RT @khendoll: 41. Donald Trump didn't age well https://t.co/JkVq86zH4O
41461312,4467,"RT @pattonoswalt: Do the ""Bernie or Bust"" people know the ""Bust"" stands for ""Donald Trump shitting out of his dick on America""? #DemsInPhil…"
242200705,1282,"RT @DanaSchwartzzz: Hillary Clinton has detailed plans for 37 issues on her website
Donald Trump has 7 vague suggestions and 2 of them are…"
4692164654,1187,"RT @DanaSchwartzzz: Donald Trump has 7 positions on his website. I read all of them so you don't have to. Or go do it, it's hilarious. http…"
22685691,9004,RT @Pandamoanimum: This photo of Donald Trump's mum looks like a character in a film about Trump's life where Trump plays all the roles htt…
1188380772,36,"RT @bi_politics: Before the DNC hack, Russian internet trolls were being hired to pose as pro-Trump Americans https://t.co/ojcmForSCj https…"
2761602394,0,"Donald Trump is so angry, and it's amazing 😂"
1100834917,33,RT @DanaSchwartzzz: Why does Trump think invoicing Mexico for a wall is going to work? If ANYONE knows that people just refuse to pay those…
41483434,126,"RT @TUSK81: Thanks for supporting Donald Trump's plan to deport my community, Jill. https://t.co/afJ8q1d7fn"
4120521028,276,"RT @FranklinFoer: Donald Trump Jr: ""Russians make up a pretty disproportionate cross-section of a lot of our assets."" https://t.co/yX3WPNsm…"
32500324,0,Let's call Donald Trump the American Kleptocrat..! https://t.co/mNwoBi2Koa
2965140543,218,"RT @Phil_Lewis_: ""You can only vote for Donald Trump or Hillary Clinton. Who are you voting for?"" 

 https://t.co/xYou651yZ0"
505357645,9,RT @locust9: Told him Donald Trump might be elected https://t.co/ykq3nwth3t
473652304,857,"RT @orDonaldTrump: Wake Flocka or Donald Trump? 

Retweet for Flocka
Like for Trump https://t.co/0zP88Id6nk"
